"words";"score"
"szwankowano";-6
"szwankowań";-6
"szwankuj";-6
"szwankują";-6
"szwankując";-6
"szwankująca";-6
"szwankującą";-6
"szwankujące";-6
"szwankującego";-6
"szwankującej";-6
"szwankującemu";-6
"szwankujący";-6
"szwankujących";-6
"szwankującym";-6
"szwankującymi";-6
"szwankujcie";-6
"szwankujcież";-6
"szwankuje";-6
"szwankujecie";-6
"szwankujemy";-6
"szwankujesz";-6
"szwankuję";-6
"szwankujmy";-6
"szwankujmyż";-6
"szwankujże";-6
"ściem";-6
"ściemach";-6
"ściemami";-6
"ściemą";-6
"ściemę";-6
"ściemie";-6
"ściemnia";-6
"ściemniacie";-6
"ściemniaj";-6
"ściemniają";-6
"ściemniając";-6
"ściemniająca";-6
"ściemniającą";-6
"ściemniające";-6
"ściemniającego";-6
"ściemniającej";-6
"ściemniającemu";-6
"ściemniający";-6
"ściemniających";-6
"ściemniającym";-6
"ściemniającymi";-6
"ściemniajcie";-6
"ściemniajcież";-6
"ściemniajmy";-6
"ściemniajmyż";-6
"ściemniajże";-6
"ściemniali";-6
"ściemnialiby";-6
"ściemnialibyście";-6
"ściemnialibyśmy";-6
"ściemnialiście";-6
"ściemnialiśmy";-6
"ściemniał";-6
"ściemniała";-6
"ściemniałaby";-6
"ściemniałabym";-6
"ściemniałabyś";-6
"ściemniałam";-6
"ściemniałaś";-6
"ściemniałby";-6
"ściemniałbym";-6
"ściemniałbyś";-6
"ściemniałem";-6
"ściemniałeś";-6
"ściemniało";-6
"ściemniałoby";-6
"ściemniały";-6
"ściemniałyby";-6
"ściemniałybyście";-6
"ściemniałybyśmy";-6
"ściemniałyście";-6
"ściemniałyśmy";-6
"ściemniam";-6
"ściemniamy";-6
"ściemniana";-6
"ściemnianą";-6
"ściemniane";-6
"ściemnianego";-6
"ściemnianej";-6
"ściemnianemu";-6
"ściemniani";-6
"ściemniania";-6
"ściemnianiach";-6
"ściemnianiami";-6
"ściemnianie";-6
"ściemnianiem";-6
"ściemnianiom";-6
"ściemnianiu";-6
"ściemniano";-6
"ściemniany";-6
"ściemnianych";-6
"ściemnianym";-6
"ściemnianymi";-6
"ściemniań";-6
"ściemniasz";-6
"ściemo";-6
"ściemom";-6
"ściemy";-6
"śmieciowa";-7
"śmieciową";-7
"śmieciowe";-7
"śmieciowego";-7
"śmieciowej";-7
"śmieciowemu";-7
"śmieciowi";-7
"śmieciowych";-7
"śmieciowym";-7
"śmieciowymi";-7
"śmierdzą";-4
"śmierdząc";-4
"śmierdząca";-4
"śmierdzącą";-4
"śmierdzące";-4
"śmierdzącego";-4
"śmierdzącej";-4
"śmierdzącemu";-4
"śmierdzący";-4
"śmierdzących";-4
"śmierdzącym";-4
"śmierdzącymi";-4
"śmierdzenia";-4
"śmierdzeniach";-4
"śmierdzeniami";-4
"śmierdzenie";-4
"śmierdzeniem";-4
"śmierdzeniom";-4
"śmierdzeniu";-4
"śmierdzeń";-4
"śmierdzę";-4
"śmierdzi";-4
"śmierdział";-4
"śmierdziała";-4
"śmierdziałaby";-4
"śmierdziałabym";-4
"śmierdziałabyś";-4
"śmierdziałam";-4
"śmierdziałaś";-4
"śmierdziałby";-4
"śmierdziałbym";-4
"śmierdziałbyś";-4
"śmierdziałem";-4
"śmierdziałeś";-4
"śmierdziało";-4
"śmierdziałoby";-4
"śmierdziały";-4
"śmierdziałyby";-4
"śmierdziałybyście";-4
"śmierdziałybyśmy";-4
"śmierdziałyście";-4
"śmierdziałyśmy";-4
"śmierdziano";-4
"śmierdzicie";-4
"śmierdzieli";-4
"śmierdzieliby";-4
"śmierdzielibyście";-4
"śmierdzielibyśmy";-4
"śmierdzieliście";-4
"śmierdzieliśmy";-4
"śmierdzimy";-4
"śmierdzisz";-4
"śmierdź";-4
"śmierdźcie";-4
"śmierdźcież";-4
"śmierdźmy";-4
"śmierdźmyż";-4
"śmierdźże";-4
"tandecie";-8
"tandet";-8
"tandetach";-8
"tandetami";-8
"tandetą";-8
"tandetę";-8
"tandetna";-8
"tandetną";-8
"tandetne";-8
"tandetnego";-8
"tandetnej";-8
"tandetnemu";-8
"tandetni";-8
"tandetności";-8
"tandetnościach";-8
"tandetnościami";-8
"tandetnością";-8
"tandetnościom";-8
"tandetnych";-8
"tandetnym";-8
"tandetnymi";-8
"tandeto";-8
"tandetom";-8
"tandety";-8
"toporna";-4
"toporną";-4
"toporne";-4
"topornego";-4
"topornej";-4
"topornemu";-4
"toporni";-4
"topornych";-4
"topornym";-4
"topornymi";-4
"tracą";-4
"tracąc";-4
"tracąca";-4
"tracącą";-4
"tracące";-4
"tracącego";-4
"tracącej";-4
"tracącemu";-4
"tracący";-4
"tracących";-4
"tracącym";-4
"tracącymi";-4
"traceni";-4
"tracenia";-4
"traceniach";-4
"traceniami";-4
"tracenie";-4
"traceniem";-4
"traceniom";-4
"traceniu";-4
"traceń";-4
"tracę";-4
"traci";-4
"tracicie";-4
"tracili";-4
"traciliby";-4
"tracilibyście";-4
"tracilibyśmy";-4
"traciliście";-4
"traciliśmy";-4
"tracił";-4
"traciła";-4
"traciłaby";-4
"traciłabym";-4
"traciłabyś";-4
"traciłam";-4
"traciłaś";-4
"traciłby";-4
"traciłbym";-4
"traciłbyś";-4
"traciłem";-4
"traciłeś";-4
"traciło";-4
"traciłoby";-4
"traciły";-4
"traciłyby";-4
"traciłybyście";-4
"traciłybyśmy";-4
"traciłyście";-4
"traciłyśmy";-4
"tracimy";-4
"tracisz";-4
"tracona";-4
"traconą";-4
"tracone";-4
"traconego";-4
"traconej";-4
"traconemu";-4
"tracono";-4
"tracony";-4
"traconych";-4
"traconym";-4
"traconymi";-4
"trać";-4
"traćcie";-4
"traćcież";-4
"traćmy";-4
"traćmyż";-4
"traćże";-4
"tragediach";-8
"tragediami";-8
"tragedią";-8
"tragedie";-8
"tragedię";-8
"tragedii";-8
"tragedio";-8
"tragediom";-8
"tragedyj";-8
"tragiczna";-8
"tragiczną";-8
"tragiczne";-8
"tragicznego";-8
"tragicznej";-8
"tragicznemu";-8
"tragiczni";-8
"tragicznych";-8
"tragicznym";-8
"tragicznymi";-8
"tragizowali";-8
"tragizowaliby";-8
"tragizowalibyście";-8
"tragizowalibyśmy";-8
"tragizowaliście";-8
"tragizowaliśmy";-8
"tragizował";-8
"tragizowała";-8
"tragizowałaby";-8
"tragizowałabym";-8
"tragizowałabyś";-8
"tragizowałam";-8
"tragizowałaś";-8
"tragizowałby";-8
"tragizowałbym";-8
"tragizowałbyś";-8
"tragizowałem";-8
"tragizowałeś";-8
"tragizowało";-8
"tragizowałoby";-8
"tragizowały";-8
"tragizowałyby";-8
"tragizowałybyście";-8
"tragizowałybyśmy";-8
"tragizowałyście";-8
"tragizowałyśmy";-8
"tragizowania";-8
"tragizowaniach";-8
"tragizowaniami";-8
"tragizowanie";-8
"tragizowaniem";-8
"tragizowaniom";-8
"tragizowaniu";-8
"tragizowano";-8
"tragizowań";-8
"tragizuj";-8
"tragizują";-8
"tragizując";-8
"tragizująca";-8
"tragizującą";-8
"tragizujące";-8
"tragizującego";-8
"tragizującej";-8
"tragizującemu";-8
"tragizujący";-8
"tragizujących";-8
"tragizującym";-8
"tragizującymi";-8
"tragizujcie";-8
"tragizujcież";-8
"tragizuje";-8
"tragizujecie";-8
"tragizujemy";-8
"tragizujesz";-8
"tragizuję";-8
"tragizujmy";-8
"tragizujmyż";-8
"tragizujże";-8
"trudna";-6
"trudną";-6
"trudne";-6
"trudnego";-6
"trudnej";-6
"trudnemu";-6
"trudni";-6
"trudności";-6
"trudnościach";-6
"trudnościami";-6
"trudnością";-6
"trudnościom";-6
"trudnych";-6
"trudnym";-6
"trudnymi";-6
"trzeszcz";-3
"trzeszczał";-3
"trzeszczała";-3
"trzeszczałaby";-3
"trzeszczałabym";-3
"trzeszczałabyś";-3
"trzeszczałam";-3
"trzeszczałaś";-3
"trzeszczałby";-3
"trzeszczałbym";-3
"trzeszczałbyś";-3
"trzeszczałem";-3
"trzeszczałeś";-3
"trzeszczało";-3
"trzeszczałoby";-3
"trzeszczały";-3
"trzeszczałyby";-3
"trzeszczałybyście";-3
"trzeszczałybyśmy";-3
"trzeszczałyście";-3
"trzeszczałyśmy";-3
"trzeszczano";-3
"trzeszczą";-3
"trzeszcząc";-3
"trzeszcząca";-3
"trzeszczącą";-3
"trzeszczące";-3
"trzeszczącego";-3
"trzeszczącej";-3
"trzeszczącemu";-3
"trzeszczący";-3
"trzeszczących";-3
"trzeszczącym";-3
"trzeszczącymi";-3
"trzeszczcie";-3
"trzeszczcież";-3
"trzeszczeli";-3
"trzeszczeliby";-3
"trzeszczelibyście";-3
"trzeszczelibyśmy";-3
"trzeszczeliście";-3
"trzeszczeliśmy";-3
"trzeszczenia";-3
"trzeszczeniach";-3
"trzeszczeniami";-3
"trzeszczenie";-3
"trzeszczeniem";-3
"trzeszczeniom";-3
"trzeszczeniu";-3
"trzeszczeń";-3
"trzeszczę";-3
"trzeszczmy";-3
"trzeszczmyż";-3
"trzeszczy";-3
"trzeszczycie";-3
"trzeszczymy";-3
"trzeszczysz";-3
"trzeszczże";-3
"ubodzy";-4
"ubogich";-4
"ubogie";-4
"ubogiego";-4
"ubogiemu";-4
"ubogim";-4
"ubogimi";-4
"ubytkach";-3
"ubytkami";-3
"ubytki";-3
"ubytkiem";-3
"ubytkom";-3
"ubytkowi";-3
"ubytków";-3
"ubytku";-3
"uchybienia";-3
"uchybieniach";-3
"uchybieniami";-3
"uchybieniem";-3
"uchybieniom";-3
"uchybieniu";-3
"uchybień";-3
"uciążliwa";-6
"uciążliwą";-6
"uciążliwe";-6
"uciążliwego";-6
"uciążliwej";-6
"uciążliwemu";-6
"uciążliwi";-6
"uciążliwie";-6
"uciążliwości";-6
"uciążliwościach";-6
"uciążliwościami";-6
"uciążliwością";-6
"uciążliwościom";-6
"uciążliwych";-6
"uciążliwym";-6
"uciążliwymi";-6
"uniemożliw";-5
"uniemożliwcie";-5
"uniemożliwcież";-5
"uniemożliwi";-5
"uniemożliwia";-5
"uniemożliwiacie";-5
"uniemożliwiaj";-5
"uniemożliwiają";-5
"uniemożliwiając";-5
"uniemożliwiająca";-5
"uniemożliwiającą";-5
"uniemożliwiające";-5
"uniemożliwiającego";-5
"uniemożliwiającej";-5
"uniemożliwiającemu";-5
"uniemożliwiający";-5
"uniemożliwiających";-5
"uniemożliwiającym";-5
"uniemożliwiającymi";-5
"uniemożliwiajcie";-5
"uniemożliwiajcież";-5
"uniemożliwiajmy";-5
"uniemożliwiajmyż";-5
"uniemożliwiajże";-5
"uniemożliwiali";-5
"uniemożliwialiby";-5
"uniemożliwialibyście";-5
"uniemożliwialibyśmy";-5
"uniemożliwialiście";-5
"uniemożliwialiśmy";-5
"uniemożliwiał";-5
"uniemożliwiała";-5
"uniemożliwiałaby";-5
"uniemożliwiałabym";-5
"uniemożliwiałabyś";-5
"uniemożliwiałam";-5
"uniemożliwiałaś";-5
"uniemożliwiałby";-5
"uniemożliwiałbym";-5
"uniemożliwiałbyś";-5
"uniemożliwiałem";-5
"uniemożliwiałeś";-5
"uniemożliwiało";-5
"uniemożliwiałoby";-5
"uniemożliwiały";-5
"uniemożliwiałyby";-5
"uniemożliwiałybyście";-5
"uniemożliwiałybyśmy";-5
"uniemożliwiałyście";-5
"uniemożliwiałyśmy";-5
"uniemożliwiam";-5
"uniemożliwiamy";-5
"uniemożliwiana";-5
"uniemożliwianą";-5
"uniemożliwiane";-5
"uniemożliwianego";-5
"uniemożliwianej";-5
"uniemożliwianemu";-5
"uniemożliwiani";-5
"uniemożliwiania";-5
"uniemożliwianiach";-5
"uniemożliwianiami";-5
"uniemożliwianie";-5
"uniemożliwianiem";-5
"uniemożliwianiom";-5
"uniemożliwianiu";-5
"uniemożliwiano";-5
"uniemożliwiany";-5
"uniemożliwianych";-5
"uniemożliwianym";-5
"uniemożliwianymi";-5
"uniemożliwiań";-5
"uniemożliwiasz";-5
"uniemożliwią";-5
"uniemożliwicie";-5
"uniemożliwieni";-5
"uniemożliwienia";-5
"uniemożliwieniach";-5
"uniemożliwieniami";-5
"uniemożliwienie";-5
"uniemożliwieniem";-5
"uniemożliwieniom";-5
"uniemożliwieniu";-5
"uniemożliwień";-5
"uniemożliwię";-5
"uniemożliwili";-5
"uniemożliwiliby";-5
"uniemożliwilibyście";-5
"uniemożliwilibyśmy";-5
"uniemożliwiliście";-5
"uniemożliwiliśmy";-5
"uniemożliwił";-5
"uniemożliwiła";-5
"uniemożliwiłaby";-5
"uniemożliwiłabym";-5
"uniemożliwiłabyś";-5
"uniemożliwiłam";-5
"uniemożliwiłaś";-5
"uniemożliwiłby";-5
"uniemożliwiłbym";-5
"uniemożliwiłbyś";-5
"uniemożliwiłem";-5
"uniemożliwiłeś";-5
"uniemożliwiło";-5
"uniemożliwiłoby";-5
"uniemożliwiły";-5
"uniemożliwiłyby";-5
"uniemożliwiłybyście";-5
"uniemożliwiłybyśmy";-5
"uniemożliwiłyście";-5
"uniemożliwiłyśmy";-5
"uniemożliwimy";-5
"uniemożliwiona";-5
"uniemożliwioną";-5
"uniemożliwione";-5
"uniemożliwionego";-5
"uniemożliwionej";-5
"uniemożliwionemu";-5
"uniemożliwiono";-5
"uniemożliwiony";-5
"uniemożliwionych";-5
"uniemożliwionym";-5
"uniemożliwionymi";-5
"uniemożliwisz";-5
"uniemożliwiwszy";-5
"uniemożliwmy";-5
"uniemożliwmyż";-5
"uniemożliwże";-5
"upierdliwa";-6
"upierdliwą";-6
"upierdliwe";-6
"upierdliwego";-6
"upierdliwej";-6
"upierdliwemu";-6
"upierdliwi";-6
"upierdliwie";-6
"upierdliwych";-6
"upierdliwym";-6
"upierdliwymi";-6
"upośledzeni";-4
"upośledzona";-4
"upośledzoną";-4
"upośledzone";-4
"upośledzonego";-4
"upośledzonej";-4
"upośledzonemu";-4
"upośledzonych";-4
"upośledzonym";-4
"upośledzonymi";-4
"usterce";-5
"usterek";-5
"usterkach";-5
"usterkami";-5
"usterką";-5
"usterkę";-5
"usterki";-5
"usterko";-5
"usterkom";-5
"uszkodzą";-5
"uszkodzeni";-5
"uszkodzenia";-5
"uszkodzeniach";-5
"uszkodzeniami";-5
"uszkodzeniem";-5
"uszkodzeniom";-5
"uszkodzeniu";-5
"uszkodzeń";-5
"uszkodzę";-5
"uszkodzi";-5
"uszkodzicie";-5
"uszkodzili";-5
"uszkodziliby";-5
"uszkodzilibyście";-5
"uszkodzilibyśmy";-5
"uszkodziliście";-5
"uszkodziliśmy";-5
"uszkodził";-5
"uszkodziła";-5
"uszkodziłaby";-5
"uszkodziłabym";-5
"uszkodziłabyś";-5
"uszkodziłam";-5
"uszkodziłaś";-5
"uszkodziłby";-5
"uszkodziłbym";-5
"uszkodziłbyś";-5
"uszkodziłem";-5
"uszkodziłeś";-5
"uszkodziło";-5
"uszkodziłoby";-5
"uszkodziły";-5
"uszkodziłyby";-5
"uszkodziłybyście";-5
"uszkodziłybyśmy";-5
"uszkodziłyście";-5
"uszkodziłyśmy";-5
"uszkodzimy";-5
"uszkodzisz";-5
"uszkodziwszy";-5
"uszkodzona";-5
"uszkodzoną";-5
"uszkodzone";-5
"uszkodzonego";-5
"uszkodzonej";-5
"uszkodzonemu";-5
"uszkodzono";-5
"uszkodzonych";-5
"uszkodzonym";-5
"uszkodzonymi";-5
"uszkodź";-5
"uszkodźcie";-5
"uszkodźcież";-5
"uszkodźmy";-5
"uszkodźmyż";-5
"uszkodźże";-5
"uśmiercą";-5
"uśmierceni";-5
"uśmiercenia";-5
"uśmierceniach";-5
"uśmierceniami";-5
"uśmiercenie";-5
"uśmierceniem";-5
"uśmierceniom";-5
"uśmierceniu";-5
"uśmierceń";-5
"uśmiercę";-5
"uśmierci";-5
"uśmiercicie";-5
"uśmiercili";-5
"uśmierciliby";-5
"uśmiercilibyście";-5
"uśmiercilibyśmy";-5
"uśmierciliście";-5
"uśmierciliśmy";-5
"uśmiercił";-5
"uśmierciła";-5
"uśmierciłaby";-5
"uśmierciłabym";-5
"uśmierciłabyś";-5
"uśmierciłam";-5
"uśmierciłaś";-5
"uśmierciłby";-5
"uśmierciłbym";-5
"uśmierciłbyś";-5
"uśmierciłem";-5
"uśmierciłeś";-5
"uśmierciło";-5
"uśmierciłoby";-5
"uśmierciły";-5
"uśmierciłyby";-5
"uśmierciłybyście";-5
"uśmierciłybyśmy";-5
"uśmierciłyście";-5
"uśmierciłyśmy";-5
"uśmiercimy";-5
"uśmiercisz";-5
"uśmierciwszy";-5
"uśmiercona";-5
"uśmierconą";-5
"uśmiercone";-5
"uśmierconego";-5
"uśmierconej";-5
"uśmierconemu";-5
"uśmiercono";-5
"uśmiercony";-5
"uśmierconych";-5
"uśmierconym";-5
"uśmierconymi";-5
"uśmierć";-5
"uśmierćcie";-5
"uśmierćcież";-5
"uśmierćmy";-5
"uśmierćmyż";-5
"uśmierćże";-5
"utracie";-5
"utrat";-5
"utratach";-5
"utratami";-5
"utratą";-5
"utratę";-5
"utrato";-5
"utratom";-5
"utraty";-5
"utrudnia";-4
"utrudniacie";-4
"utrudniaj";-4
"utrudniają";-4
"utrudniając";-4
"utrudniająca";-4
"utrudniającą";-4
"utrudniające";-4
"utrudniającego";-4
"utrudniającej";-4
"utrudniającemu";-4
"utrudniający";-4
"utrudniających";-4
"utrudniającym";-4
"utrudniającymi";-4
"utrudniajcie";-4
"utrudniajcież";-4
"utrudniajmy";-4
"utrudniajmyż";-4
"utrudniajże";-4
"utrudniali";-4
"utrudnialiby";-4
"utrudnialibyście";-4
"utrudnialibyśmy";-4
"utrudnialiście";-4
"utrudnialiśmy";-4
"utrudniał";-4
"utrudniała";-4
"utrudniałaby";-4
"utrudniałabym";-4
"utrudniałabyś";-4
"utrudniałam";-4
"utrudniałaś";-4
"utrudniałby";-4
"utrudniałbym";-4
"utrudniałbyś";-4
"utrudniałem";-4
"utrudniałeś";-4
"utrudniało";-4
"utrudniałoby";-4
"utrudniały";-4
"utrudniałyby";-4
"utrudniałybyście";-4
"utrudniałybyśmy";-4
"utrudniałyście";-4
"utrudniałyśmy";-4
"utrudniam";-4
"utrudniamy";-4
"utrudniana";-4
"utrudnianą";-4
"utrudniane";-4
"utrudnianego";-4
"utrudnianej";-4
"utrudnianemu";-4
"utrudniani";-4
"utrudniania";-4
"utrudnianiach";-4
"utrudnianiami";-4
"utrudnianie";-4
"utrudnianiem";-4
"utrudnianiom";-4
"utrudnianiu";-4
"utrudniano";-4
"utrudniany";-4
"utrudnianych";-4
"utrudnianym";-4
"utrudnianymi";-4
"utrudniań";-4
"utrudniasz";-4
"wadach";-5
"wadami";-5
"wadą";-5
"wadem";-5
"wadę";-5
"wadliwa";-5
"wadliwą";-5
"wadliwe";-5
"wadliwego";-5
"wadliwej";-5
"wadliwemu";-5
"wadliwi";-5
"wadliwie";-5
"wadliwych";-5
"wadliwym";-5
"wadliwymi";-5
"wado";-5
"wadom";-5
"wady";-5
"wadzie";-5
"wątpliwości";-3
"wątpliwościach";-3
"wątpliwościami";-3
"wątpliwością";-3
"wątpliwościom";-3
"wkurz";-7
"wkurza";-7
"wkurzacie";-7
"wkurzaj";-7
"wkurzają";-7
"wkurzając";-7
"wkurzająca";-7
"wkurzającą";-7
"wkurzające";-7
"wkurzającego";-7
"wkurzającej";-7
"wkurzającemu";-7
"wkurzająco";-7
"wkurzających";-7
"wkurzającym";-7
"wkurzającymi";-7
"wkurzajcie";-7
"wkurzajcież";-7
"wkurzajmy";-7
"wkurzajmyż";-7
"wkurzajże";-7
"wkurzali";-7
"wkurzaliby";-7
"wkurzalibyście";-7
"wkurzalibyśmy";-7
"wkurzaliście";-7
"wkurzaliśmy";-7
"wkurzał";-7
"wkurzała";-7
"wkurzałaby";-7
"wkurzałabym";-7
"wkurzałabyś";-7
"wkurzałam";-7
"wkurzałaś";-7
"wkurzałby";-7
"wkurzałbym";-7
"wkurzałbyś";-7
"wkurzałem";-7
"wkurzałeś";-7
"wkurzało";-7
"wkurzałoby";-7
"wkurzały";-7
"wkurzałyby";-7
"wkurzałybyście";-7
"wkurzałybyśmy";-7
"wkurzałyście";-7
"wkurzałyśmy";-7
"wkurzam";-7
"wkurzamy";-7
"wkurzana";-7
"wkurzaną";-7
"wkurzane";-7
"wkurzanego";-7
"wkurzanej";-7
"wkurzanemu";-7
"wkurzani";-7
"wkurzania";-7
"wkurzaniach";-7
"wkurzaniami";-7
"wkurzanie";-7
"wkurzaniem";-7
"wkurzaniom";-7
"wkurzaniu";-7
"wkurzano";-7
"wkurzany";-7
"wkurzanych";-7
"wkurzanym";-7
"wkurzanymi";-7
"wkurzań";-7
"wkurzasz";-7
"wkurzą";-7
"wkurzcie";-7
"wkurzcież";-7
"wkurzeni";-7
"wkurzenia";-7
"wkurzeniach";-7
"wkurzeniami";-7
"wkurzenie";-7
"wkurzeniem";-7
"wkurzeniom";-7
"wkurzeniu";-7
"wkurzeń";-7
"wkurzę";-7
"wkurzmy";-7
"wkurzmyż";-7
"wkurzona";-7
"wkurzoną";-7
"wkurzone";-7
"wkurzonego";-7
"wkurzonej";-7
"wkurzonemu";-7
"wkurzono";-7
"wkurzony";-7
"wkurzonych";-7
"wkurzonym";-7
"wkurzonymi";-7
"wkurzy";-7
"wkurzycie";-7
"wkurzyli";-7
"wkurzyliby";-7
"wkurzylibyście";-7
"wkurzylibyśmy";-7
"wkurzyliście";-7
"wkurzyliśmy";-7
"wkurzył";-7
"wkurzyła";-7
"wkurzyłaby";-7
"wkurzyłabym";-7
"wkurzyłabyś";-7
"wkurzyłam";-7
"wkurzyłaś";-7
"wkurzyłby";-7
"wkurzyłbym";-7
"wkurzyłbyś";-7
"wkurzyłem";-7
"wkurzyłeś";-7
"wkurzyło";-7
"wkurzyłoby";-7
"wkurzyły";-7
"wkurzyłyby";-7
"wkurzyłybyście";-7
"wkurzyłybyśmy";-7
"wkurzyłyście";-7
"wkurzyłyśmy";-7
"wkurzymy";-7
"wkurzysz";-7
"wkurzywszy";-7
"wkurzże";-7
"wybrakowali";-4
"wybrakowaliby";-4
"wybrakowalibyście";-4
"wybrakowalibyśmy";-4
"wybrakowaliście";-4
"wybrakowaliśmy";-4
"wybrakował";-4
"wybrakowała";-4
"wybrakowałaby";-4
"wybrakowałabym";-4
"wybrakowałabyś";-4
"wybrakowałam";-4
"wybrakowałaś";-4
"wybrakowałby";-4
"wybrakowałbym";-4
"wybrakowałbyś";-4
"wybrakowałem";-4
"wybrakowałeś";-4
"wybrakowało";-4
"wybrakowałoby";-4
"wybrakowały";-4
"wybrakowałyby";-4
"wybrakowałybyście";-4
"wybrakowałybyśmy";-4
"wybrakowałyście";-4
"wybrakowałyśmy";-4
"wybrakowana";-4
"wybrakowaną";-4
"wybrakowane";-4
"wybrakowanego";-4
"wybrakowanej";-4
"wybrakowanemu";-4
"wybrakowani";-4
"wybrakowania";-4
"wybrakowaniach";-4
"wybrakowaniami";-4
"wybrakowanie";-4
"wybrakowaniem";-4
"wybrakowaniom";-4
"wybrakowaniu";-4
"wybrakowano";-4
"wybrakowany";-4
"wybrakowanych";-4
"wybrakowanym";-4
"wybrakowanymi";-4
"wybrakowań";-4
"wybrakowawszy";-4
"wybrakuj";-4
"wybrakują";-4
"wybrakujcie";-4
"wybrakujcież";-4
"wybrakuje";-4
"wybrakujecie";-4
"wybrakujemy";-4
"wybrakujesz";-4
"wybrakuję";-4
"wybrakujmy";-4
"wybrakujmyż";-4
"wybrakujże";-4
"wymagającą";-4
"wymagające";-4
"wymagającego";-4
"wymagającej";-4
"wymagającemu";-4
"wymagająco";-4
"wymagających";-4
"wymagającym";-4
"wymagającymi";-4
"wypocin";-6
"wypocinach";-6
"wypocinami";-6
"wypociną";-6
"wypocinę";-6
"wypocinie";-6
"wypocino";-6
"wypocinom";-6
"wypociny";-6
"zaciął";-3
"zaciąłby";-3
"zaciąłbym";-3
"zaciąłbyś";-3
"zaciąłem";-3
"zaciąłeś";-3
"zaciąwszy";-3
"zacięci";-3
"zacięcia";-3
"zacięciach";-3
"zacięciami";-3
"zacięcie";-3
"zacięciem";-3
"zacięciom";-3
"zacięciu";-3
"zacięć";-3
"zacięli";-3
"zacięliby";-3
"zacięlibyście";-3
"zacięlibyśmy";-3
"zacięliście";-3
"zacięliśmy";-3
"zacięła";-3
"zacięłaby";-3
"zacięłabym";-3
"zacięłabyś";-3
"zacięłam";-3
"zacięłaś";-3
"zacięło";-3
"zacięłoby";-3
"zacięły";-3
"zacięłyby";-3
"zacięłybyście";-3
"zacięłybyśmy";-3
"zacięłyście";-3
"zacięłyśmy";-3
"zacięta";-3
"zaciętą";-3
"zacięte";-3
"zaciętego";-3
"zaciętej";-3
"zaciętemu";-3
"zacięto";-3
"zacięty";-3
"zaciętych";-3
"zaciętym";-3
"zaciętymi";-3
"zadupi";-4
"zadupia";-4
"zadupiach";-4
"zadupiami";-4
"zadupiem";-4
"zadupiom";-4
"zadupiu";-4
"zafajda";-5
"zafajdacie";-5
"zafajdaj";-5
"zafajdają";-5
"zafajdajcie";-5
"zafajdajcież";-5
"zafajdajmy";-5
"zafajdajmyż";-5
"zafajdajże";-5
"zafajdali";-5
"zafajdaliby";-5
"zafajdalibyście";-5
"zafajdalibyśmy";-5
"zafajdaliście";-5
"zafajdaliśmy";-5
"zafajdał";-5
"zafajdała";-5
"zafajdałaby";-5
"zafajdałabym";-5
"zafajdałabyś";-5
"zafajdałam";-5
"zafajdałaś";-5
"zafajdałby";-5
"zafajdałbym";-5
"zafajdałbyś";-5
"zafajdałem";-5
"zafajdałeś";-5
"zafajdało";-5
"zafajdałoby";-5
"zafajdały";-5
"zafajdałyby";-5
"zafajdałybyście";-5
"zafajdałybyśmy";-5
"zafajdałyście";-5
"zafajdałyśmy";-5
"zafajdam";-5
"zafajdamy";-5
"zafajdana";-5
"zafajdaną";-5
"zafajdane";-5
"zafajdanego";-5
"zafajdanej";-5
"zafajdanemu";-5
"zafajdani";-5
"zafajdania";-5
"zafajdaniach";-5
"zafajdaniami";-5
"zafajdanie";-5
"zafajdaniem";-5
"zafajdaniom";-5
"zafajdaniu";-5
"zafajdano";-5
"zafajdany";-5
"zafajdanych";-5
"zafajdanym";-5
"zafajdanymi";-5
"zafajdań";-5
"zafajdasz";-5
"zafajdawszy";-5
"załam";-7
"załamali";-7
"załamaliby";-7
"załamalibyście";-7
"załamalibyśmy";-7
"załamaliście";-7
"załamaliśmy";-7
"załamał";-7
"załamała";-7
"załamałaby";-7
"załamałabym";-7
"załamałabyś";-7
"załamałam";-7
"załamałaś";-7
"załamałby";-7
"załamałbym";-7
"załamałbyś";-7
"załamałem";-7
"załamałeś";-7
"załamało";-7
"załamałoby";-7
"załamały";-7
"załamałyby";-7
"załamałybyście";-7
"załamałybyśmy";-7
"załamałyście";-7
"załamałyśmy";-7
"załamana";-7
"załamaną";-7
"załamane";-7
"załamanego";-7
"załamanej";-7
"załamanemu";-7
"załamani";-7
"załamania";-7
"załamaniach";-7
"załamaniami";-7
"załamanie";-7
"załamaniem";-7
"załamaniom";-7
"załamaniu";-7
"załamano";-7
"załamanych";-7
"załamanym";-7
"załamanymi";-7
"załamań";-7
"załamawszy";-7
"załamcie";-7
"załamcież";-7
"załamią";-7
"załamie";-7
"załamiecie";-7
"załamiemy";-7
"załamiesz";-7
"załamię";-7
"załammy";-7
"załammyż";-7
"załamże";-7
"zamul";-4
"zamula";-4
"zamulacie";-4
"zamulaj";-4
"zamulają";-4
"zamulając";-4
"zamulająca";-4
"zamulającą";-4
"zamulające";-4
"zamulającego";-4
"zamulającej";-4
"zamulającemu";-4
"zamulający";-4
"zamulających";-4
"zamulającym";-4
"zamulającymi";-4
"zamulajcie";-4
"zamulajcież";-4
"zamulajmy";-4
"zamulajmyż";-4
"zamulajże";-4
